Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/7/2007,6:45:00,0.386,0,241.4,1.6,0,0,0
1/7/2007,6:46:00,0.386,0,241.33,1.6,0,0,0
1/7/2007,6:47:00,0.386,0,241.57,1.6,0,0,0
1/7/2007,6:48:00,0.388,0,241.82,1.6,0,0,0
1/7/2007,6:49:00,0.386,0,241.74,1.6,0,0,0
1/7/2007,6:50:00,0.386,0,241.56,1.6,0,0,0
1/7/2007,6:51:00,0.386,0,241.41,1.6,0,0,0
1/7/2007,6:52:00,0.386,0,241.15,1.6,0,0,0
1/7/2007,6:53:00,0.386,0,241.25,1.6,0,0,0
1/7/2007,6:54:00,0.386,0,241.23,1.6,0,0,0
1/7/2007,6:55:00,0.386,0,241.19,1.6,0,0,0
1/7/2007,6:56:00,0.386,0,241.05,1.6,0,0,0
1/7/2007,6:57:00,0.386,0,241.36,1.6,0,0,0
1/7/2007,6:58:00,0.386,0,241.38,1.6,0,0,0
1/7/2007,6:59:00,0.386,0,241.34,1.6,0,0,0
1/7/2007,7:00:00,0.386,0,241.6,1.6,0,0,0
1/7/2007,7:01:00,0.386,0,241.28,1.6,0,0,0
1/7/2007,7:02:00,0.386,0,241.41,1.6,0,0,0
1/7/2007,7:03:00,0.386,0,241.43,1.6,0,0,0
1/7/2007,7:04:00,0.386,0,241.29,1.6,0,0,0
1/7/2007,7:05:00,0.386,0,240.96,1.6,0,0,0
1/7/2007,7:06:00,0.386,0,241.06,1.6,0,0,0
1/7/2007,7:07:00,0.386,0,241.05,1.6,0,0,0
1/7/2007,7:08:00,0.382,0,240.03,1.6,0,0,0
1/7/2007,7:09:00,0.384,0,240.74,1.6,0,0,0
1/7/2007,7:10:00,0.384,0,240.78,1.6,0,0,0
1/7/2007,7:11:00,0.386,0,240.95,1.6,0,0,0
1/7/2007,7:12:00,0.438,0,240.67,1.8,0,0,0
1/7/2007,7:13:00,0.494,0.102,240.62,2,0,0,0
1/7/2007,7:14:00,0.492,0.102,240.75,2,0,0,0
1/7/2007,7:15:00,0.49,0.102,240.85,2,0,0,0
1/7/2007,7:16:00,0.49,0.102,240.79,2,0,0,0
1/7/2007,7:17:00,0.54,0.15,240.72,2.4,0,0,0
1/7/2007,7:18:00,0.564,0.206,240.84,2.4,0,0,0
1/7/2007,7:19:00,0.562,0.206,240.8,2.4,0,0,0
1/7/2007,7:20:00,0.562,0.206,240.86,2.4,0,0,0
1/7/2007,7:21:00,0.56,0.208,241.36,2.4,0,0,0
1/7/2007,7:22:00,0.558,0.206,241.04,2.4,0,0,0
1/7/2007,7:23:00,0.556,0.206,241.06,2.4,0,0,0
1/7/2007,7:24:00,0.554,0.208,241.27,2.4,0,0,0
1/7/2007,7:25:00,0.552,0.208,241.38,2.4,0,0,0
1/7/2007,7:26:00,0.552,0.208,241.46,2.4,0,0,0
1/7/2007,7:27:00,0.55,0.208,241.39,2.4,0,0,0
1/7/2007,7:28:00,0.548,0.208,241.22,2.4,0,0,0
1/7/2007,7:29:00,0.55,0.21,241.81,2.4,0,0,0
1/7/2007,7:30:00,0.508,0.146,242.24,2.2,0,0,0
1/7/2007,7:31:00,0.458,0.074,242.25,1.8,0,0,0
1/7/2007,7:32:00,0.386,0,241.75,1.6,0,0,0
1/7/2007,7:33:00,0.386,0,241.32,1.6,0,0,0
1/7/2007,7:34:00,0.386,0,241.27,1.6,0,0,0
1/7/2007,7:35:00,0.386,0,241.36,1.6,0,0,0
1/7/2007,7:36:00,0.386,0,241.27,1.6,0,0,0
1/7/2007,7:37:00,0.386,0,241.16,1.6,0,0,0
1/7/2007,7:38:00,0.384,0,240.92,1.6,0,0,0
1/7/2007,7:39:00,0.384,0,240.86,1.6,0,0,0
1/7/2007,7:40:00,0.384,0,240.95,1.6,0,0,0
1/7/2007,7:41:00,0.384,0,240.8,1.6,0,0,0
1/7/2007,7:42:00,0.38,0,239.22,1.6,0,0,0
1/7/2007,7:43:00,0.38,0,239.29,1.6,0,0,0
1/7/2007,7:44:00,0.38,0,239.35,1.6,0,0,0
1/7/2007,7:45:00,0.382,0,239.88,1.6,0,0,0
1/7/2007,7:46:00,0.382,0,239.71,1.6,0,0,0
1/7/2007,7:47:00,0.384,0,240.21,1.6,0,0,0
1/7/2007,7:48:00,0.384,0,240.83,1.6,0,0,0
1/7/2007,7:49:00,0.384,0,240.73,1.6,0,0,0
1/7/2007,7:50:00,0.384,0,240.58,1.6,0,0,0
1/7/2007,7:51:00,0.384,0,240.92,1.6,0,0,0
1/7/2007,7:52:00,0.384,0,240.59,1.6,0,0,0
1/7/2007,7:53:00,0.486,0.094,240.32,2,0,0,0
1/7/2007,7:54:00,0.468,0.09,240.3,2,0,2,0
1/7/2007,7:55:00,0.466,0.09,240.29,2,0,1,0
1/7/2007,7:56:00,0.466,0.088,240.1,2,0,2,0
1/7/2007,7:57:00,0.468,0.088,240.02,2,0,1,0
1/7/2007,7:58:00,0.47,0.09,240.76,2,0,1,0
1/7/2007,7:59:00,0.47,0.09,240.89,2,0,2,0
1/7/2007,8:00:00,0.47,0.092,241.15,2,0,1,0
1/7/2007,8:01:00,0.47,0.092,241.16,2,0,2,0
1/7/2007,8:02:00,0.488,0.096,240.52,2.2,0,1,0
1/7/2007,8:03:00,0.544,0.192,240.27,2.4,0,1,0
1/7/2007,8:04:00,0.66,0.32,239.89,3,0,2,0
1/7/2007,8:05:00,0.648,0.322,240,3,0,1,0
1/7/2007,8:06:00,0.644,0.322,239.7,3,0,2,0
1/7/2007,8:07:00,0.642,0.322,239.98,3,0,1,0
1/7/2007,8:08:00,0.638,0.322,240.02,3,0,1,0
1/7/2007,8:09:00,0.634,0.322,239.94,2.8,0,2,0
1/7/2007,8:10:00,0.63,0.324,240.08,2.8,0,1,0
1/7/2007,8:11:00,0.628,0.324,240.11,2.8,0,1,0
1/7/2007,8:12:00,0.626,0.324,240.33,2.8,0,1,0
1/7/2007,8:13:00,0.626,0.326,240.39,2.8,0,2,0
1/7/2007,8:14:00,0.622,0.322,240.05,2.8,0,1,0
1/7/2007,8:15:00,0.57,0.244,239.43,2.6,0,1,0
1/7/2007,8:16:00,0.552,0.218,239.74,2.4,0,1,0
1/7/2007,8:17:00,0.55,0.218,239.57,2.4,0,1,0
1/7/2007,8:18:00,0.548,0.216,239.42,2.4,0,2,0
1/7/2007,8:19:00,0.546,0.216,239.28,2.4,0,1,0
1/7/2007,8:20:00,0.546,0.216,239.39,2.4,0,1,0
1/7/2007,8:21:00,0.546,0.216,239.15,2.4,0,1,0
1/7/2007,8:22:00,0.544,0.214,239.12,2.4,0,1,0
1/7/2007,8:23:00,0.474,0.116,238.37,2,0,2,0
1/7/2007,8:24:00,0.448,0.08,237.99,1.8,0,1,0
1/7/2007,8:25:00,0.448,0.08,237.94,1.8,0,1,0
1/7/2007,8:26:00,0.448,0.08,237.96,1.8,0,1,0
1/7/2007,8:27:00,0.446,0.08,237.8,1.8,0,1,0
1/7/2007,8:28:00,0.446,0.08,237.83,1.8,0,1,0
1/7/2007,8:29:00,0.446,0.08,237.82,1.8,0,2,0
1/7/2007,8:30:00,0.446,0.08,237.76,1.8,0,1,0
1/7/2007,8:31:00,0.448,0.082,238.32,1.8,0,1,0
1/7/2007,8:32:00,0.448,0.082,238.41,1.8,0,1,0
1/7/2007,8:33:00,0.448,0.082,238.23,1.8,0,1,0
1/7/2007,8:34:00,0.448,0.082,238.3,1.8,0,1,0
1/7/2007,8:35:00,0.448,0.082,238.27,1.8,0,2,0
1/7/2007,8:36:00,0.448,0.082,238.23,1.8,0,1,0
1/7/2007,8:37:00,0.45,0.084,238.95,1.8,0,1,0
1/7/2007,8:38:00,0.45,0.086,239.51,1.8,0,1,0
1/7/2007,8:39:00,0.452,0.088,239.97,1.8,0,1,0
1/7/2007,8:40:00,0.452,0.088,239.95,1.8,0,1,0
1/7/2007,8:41:00,0.452,0.086,239.55,1.8,0,2,0
1/7/2007,8:42:00,0.448,0.082,238.44,1.8,0,1,0
1/7/2007,8:43:00,0.448,0.084,238.7,1.8,0,1,0
1/7/2007,8:44:00,0.448,0.084,238.59,1.8,0,1,0
1/7/2007,8:45:00,0.448,0.084,238.42,1.8,0,1,0
1/7/2007,8:46:00,0.448,0.084,238.48,1.8,0,1,0
1/7/2007,8:47:00,0.476,0.1,238.1,2,0,1,0
1/7/2007,8:48:00,0.522,0.182,237.8,2.2,0,2,0
1/7/2007,8:49:00,0.522,0.184,238.31,2.2,0,1,0
1/7/2007,8:50:00,0.524,0.186,239.05,2.2,0,1,0
1/7/2007,8:51:00,0.522,0.186,238.98,2.2,0,1,0
1/7/2007,8:52:00,0.52,0.184,238.6,2.2,0,1,0
1/7/2007,8:53:00,0.52,0.186,238.88,2.2,0,1,0
1/7/2007,8:54:00,0.572,0.236,239.02,2.6,0,1,0
1/7/2007,8:55:00,0.626,0.312,238.19,2.8,0,1,0
1/7/2007,8:56:00,0.618,0.308,237.46,2.8,0,2,0
1/7/2007,8:57:00,0.618,0.31,237.77,2.8,0,1,0
1/7/2007,8:58:00,0.616,0.31,238,2.8,0,1,0
1/7/2007,8:59:00,0.584,0.262,238.11,2.6,0,1,0
1/7/2007,9:00:00,0.55,0.214,238.93,2.4,0,1,0
1/7/2007,9:01:00,0.552,0.218,239.84,2.4,0,1,0
1/7/2007,9:02:00,0.548,0.214,238.97,2.4,0,1,0
1/7/2007,9:03:00,0.55,0.22,239.94,2.4,0,2,0
1/7/2007,9:04:00,0.548,0.218,239.73,2.4,0,1,0
1/7/2007,9:05:00,0.548,0.22,240.06,2.4,0,1,0
1/7/2007,9:06:00,0.546,0.22,240.01,2.4,0,1,0
1/7/2007,9:07:00,0.546,0.22,240.06,2.4,0,1,0
1/7/2007,9:08:00,0.546,0.22,240.08,2.4,0,1,0
1/7/2007,9:09:00,0.542,0.218,239.32,2.4,0,1,0
1/7/2007,9:10:00,0.544,0.22,239.79,2.4,0,1,0
1/7/2007,9:11:00,0.538,0.21,237.95,2.4,0,2,0
1/7/2007,9:12:00,0.538,0.212,238.29,2.4,0,1,0
1/7/2007,9:13:00,0.506,0.166,237.8,2.2,0,1,0
1/7/2007,9:14:00,0.446,0.084,238.53,1.8,0,1,0
1/7/2007,9:15:00,0.446,0.084,238.41,1.8,0,1,0
1/7/2007,9:16:00,0.446,0.082,238.32,1.8,0,1,0
1/7/2007,9:17:00,0.446,0.082,238.47,1.8,0,1,0
1/7/2007,9:18:00,0.444,0.082,238.07,1.8,0,1,0
1/7/2007,9:19:00,0.446,0.084,238.71,1.8,0,1,0
1/7/2007,9:20:00,0.444,0.08,237.89,1.8,0,2,0
1/7/2007,9:21:00,0.444,0.082,238.13,1.8,0,1,0
1/7/2007,9:22:00,0.442,0.078,236.98,1.8,0,1,0
1/7/2007,9:23:00,0.442,0.08,237.43,1.8,0,1,0
1/7/2007,9:24:00,0.444,0.08,237.82,1.8,0,1,0
1/7/2007,9:25:00,0.442,0.078,237.18,1.8,0,1,0
1/7/2007,9:26:00,0.444,0.08,237.8,1.8,0,1,0
1/7/2007,9:27:00,0.448,0.086,239.58,1.8,0,1,0
1/7/2007,9:28:00,0.448,0.086,239.19,1.8,0,1,0
1/7/2007,9:29:00,0.446,0.084,239.02,1.8,0,2,0
1/7/2007,9:30:00,0.444,0.082,238.3,1.8,0,1,0
1/7/2007,9:31:00,0.482,0.09,238.73,2,0,1,0
1/7/2007,9:32:00,0.44,0,238.82,2,0,0,0
1/7/2007,9:33:00,0.454,0.066,238.56,1.8,0,0,0
1/7/2007,9:34:00,0.458,0.068,239.45,1.8,0,0,0
1/7/2007,9:35:00,0.456,0.068,239.58,1.8,0,0,0
1/7/2007,9:36:00,0.458,0.07,240.11,1.8,0,0,0
1/7/2007,9:37:00,0.996,0.062,238.93,4.8,0,0,7
1/7/2007,9:38:00,1.532,0.054,237.46,6.4,0,0,18
1/7/2007,9:39:00,1.522,0.054,237.85,6.4,0,0,18
1/7/2007,9:40:00,1.5,0.052,237.15,6.2,0,0,17
1/7/2007,9:41:00,1.49,0.052,236.91,6.2,0,0,17
1/7/2007,9:42:00,1.486,0.052,236.94,6.2,0,0,18
1/7/2007,9:43:00,1.482,0.052,236.74,6.2,0,0,17
1/7/2007,9:44:00,1.42,0,236.39,6,0,0,17
1/7/2007,9:45:00,1.44,0,236.74,6,0,0,17
1/7/2007,9:46:00,1.526,0.082,237.2,6.4,0,0,18
1/7/2007,9:47:00,1.528,0.082,237.46,6.4,0,0,17
1/7/2007,9:48:00,1.526,0.082,237.69,6.4,0,0,17
1/7/2007,9:49:00,1.522,0.082,237.41,6.4,0,0,18
1/7/2007,9:50:00,1.522,0.082,237.52,6.4,0,0,17
1/7/2007,9:51:00,1.52,0.082,237.4,6.4,0,0,17
1/7/2007,9:52:00,1.98,0.142,236.7,8.4,0,0,17
1/7/2007,9:53:00,1.96,0.09,237.64,8.2,0,0,18
1/7/2007,9:54:00,1.826,0.076,236.6,7.6,0,0,17
1/7/2007,9:55:00,1.832,0.078,237.04,7.6,0,0,17
1/7/2007,9:56:00,1.804,0.078,237.3,7.6,0,0,17
1/7/2007,9:57:00,1.78,0.076,236.62,7.4,0,0,18
1/7/2007,9:58:00,1.736,0.076,236.11,7.2,0,0,17
1/7/2007,9:59:00,1.75,0.076,236.7,7.4,0,0,17
1/7/2007,10:00:00,1.778,0.076,236.69,7.4,0,0,17
1/7/2007,10:01:00,1.752,0.078,236.86,7.4,0,0,17
1/7/2007,10:02:00,1.75,0.076,236.69,7.4,0,0,17
1/7/2007,10:03:00,1.754,0.08,237.62,7.4,0,0,18
1/7/2007,10:04:00,1.744,0.072,237.23,7.2,0,0,17
1/7/2007,10:05:00,1.66,0.048,237.37,7,0,0,17
1/7/2007,10:06:00,1.664,0.046,237.69,7,0,0,18
1/7/2007,10:07:00,1.662,0.048,237.62,7,0,0,17
1/7/2007,10:08:00,1.718,0,237.29,7.2,0,0,17
1/7/2007,10:09:00,1.732,0.05,237.17,7.2,0,0,17
1/7/2007,10:10:00,1.734,0.05,237.04,7.2,0,0,18
1/7/2007,10:11:00,1.728,0.05,236.84,7.2,0,0,17
1/7/2007,10:12:00,1.37,0.054,237.71,6,0,0,12
1/7/2007,10:13:00,0.686,0.064,238.8,2.8,0,0,0
1/7/2007,10:14:00,0.316,0.072,238.07,1.4,0,0,0
1/7/2007,10:15:00,0.202,0.076,238.78,0.8,0,0,0
1/7/2007,10:16:00,0.202,0.08,239.6,0.8,0,0,0
1/7/2007,10:17:00,0.2,0.076,238.99,0.8,0,0,0
1/7/2007,10:18:00,0.2,0.076,238.7,0.8,0,0,0
1/7/2007,10:19:00,0.464,0.06,238.41,2,0,0,0
1/7/2007,10:20:00,0.532,0.05,238.19,2.2,0,0,0
1/7/2007,10:21:00,0.536,0.054,238.56,2.2,0,0,0
1/7/2007,10:22:00,0.578,0.054,238.64,2.4,0,0,0
1/7/2007,10:23:00,0.644,0.05,238.1,2.6,0,0,0
1/7/2007,10:24:00,0.648,0.052,239.14,2.6,0,0,0
1/7/2007,10:25:00,0.638,0.048,238.61,2.6,0,0,0
1/7/2007,10:26:00,0.638,0.054,238.24,2.8,0,0,0
1/7/2007,10:27:00,0.664,0,239.2,2.8,0,0,0
1/7/2007,10:28:00,0.578,0,240.68,2.4,0,0,0
1/7/2007,10:29:00,0.616,0.046,240.14,2.6,0,0,0
1/7/2007,10:30:00,0.616,0,240.76,2.6,0,0,0
1/7/2007,10:31:00,0.866,0,240.44,4,0,0,3
1/7/2007,10:32:00,1.678,0.048,239.61,7,0,0,18
1/7/2007,10:33:00,1.66,0.048,239.66,6.8,0,0,18
1/7/2007,10:34:00,1.644,0.05,239.26,6.8,0,0,18
1/7/2007,10:35:00,1.64,0.052,239.28,6.8,0,0,18
1/7/2007,10:36:00,1.69,0,239.71,7,0,0,17
1/7/2007,10:37:00,1.728,0.076,238.07,7.2,0,0,18
1/7/2007,10:38:00,1.714,0.074,237.48,7.2,0,0,17
1/7/2007,10:39:00,1.712,0.074,237.41,7.2,0,0,17
1/7/2007,10:40:00,1.702,0.072,236.78,7.2,0,0,18
1/7/2007,10:41:00,1.72,0.074,237.2,7.2,0,0,17
1/7/2007,10:42:00,1.836,0.076,237.55,7.8,0,0,17
1/7/2007,10:43:00,2.488,0.066,236.25,10.8,0,0,17
1/7/2007,10:44:00,2.966,0.062,235.69,12.6,0,0,17
1/7/2007,10:45:00,2.638,0.068,236.53,11.2,0,0,17
1/7/2007,10:46:00,1.46,0.082,237.67,6.2,0,0,18
1/7/2007,10:47:00,1.65,0.078,237.22,7,0,0,17
1/7/2007,10:48:00,1.69,0.078,237.53,7,0,0,17
1/7/2007,10:49:00,1.612,0.08,237.8,6.8,0,0,18
1/7/2007,10:50:00,1.61,0.08,237.71,6.8,0,0,17
1/7/2007,10:51:00,1.616,0.082,238.26,6.8,0,0,17
1/7/2007,10:52:00,1.5,0.084,238.65,6.2,0,0,18
1/7/2007,10:53:00,1.318,0.086,238.76,5.4,0,0,17
1/7/2007,10:54:00,1.31,0.084,237.93,5.4,0,0,18
1/7/2007,10:55:00,1.308,0.082,237.88,5.4,0,0,17
1/7/2007,10:56:00,1.22,0,238.06,5,0,0,17
1/7/2007,10:57:00,1.216,0,237.78,5,0,0,18
1/7/2007,10:58:00,1.22,0,238.06,5,0,0,17
1/7/2007,10:59:00,1.218,0,237.71,5,0,0,17
1/7/2007,11:00:00,1.212,0.046,237.36,5,0,0,18
1/7/2007,11:01:00,1.244,0,237.43,5.2,0,0,17
1/7/2007,11:02:00,1.292,0.054,237.76,5.4,0,0,17
1/7/2007,11:03:00,1.294,0.054,237.56,5.4,0,0,17
1/7/2007,11:04:00,1.294,0.054,237.88,5.4,0,0,18
1/7/2007,11:05:00,1.298,0.054,238.38,5.4,0,0,17
1/7/2007,11:06:00,1.304,0.054,239.16,5.4,0,0,18
1/7/2007,11:07:00,1.304,0.054,239.33,5.4,0,0,17
1/7/2007,11:08:00,1.302,0.056,239.43,5.4,0,0,18
1/7/2007,11:09:00,1.304,0.058,239.52,5.4,0,0,17
1/7/2007,11:10:00,1.304,0.06,239.82,5.4,0,0,18
1/7/2007,11:11:00,1.296,0.056,239.34,5.4,0,0,17
1/7/2007,11:12:00,1.298,0.056,239.46,5.4,0,0,18
1/7/2007,11:13:00,1.296,0.056,238.95,5.4,0,0,18
1/7/2007,11:14:00,1.294,0.052,238.89,5.4,0,0,17
1/7/2007,11:15:00,1.234,0,239.32,5,0,0,18
1/7/2007,11:16:00,1.23,0,238.95,5,0,0,17
1/7/2007,11:17:00,1.232,0,239.13,5,0,0,18
1/7/2007,11:18:00,1.226,0.046,238.69,5,0,0,17
1/7/2007,11:19:00,1.232,0.052,238.9,5,0,0,17
1/7/2007,11:20:00,1.212,0.046,238.29,5,0,0,18
1/7/2007,11:21:00,1.214,0.048,238.6,5,0,0,17
1/7/2007,11:22:00,1.226,0.046,239.2,5,0,0,18
1/7/2007,11:23:00,1.22,0,238.35,5,0,0,17
1/7/2007,11:24:00,1.206,0,237.47,5,0,0,18
1/7/2007,11:25:00,1.208,0,237.87,5,0,0,17
1/7/2007,11:26:00,1.202,0.046,237.89,5,0,0,17
1/7/2007,11:27:00,1.206,0.046,238.27,5,0,0,18
1/7/2007,11:28:00,1.326,0.078,238.85,5.6,0,0,17
1/7/2007,11:29:00,1.316,0.084,238.57,5.4,0,0,17
1/7/2007,11:30:00,1.314,0.084,238.54,5.4,0,0,18
1/7/2007,11:31:00,1.32,0.086,239.33,5.4,0,0,17
1/7/2007,11:32:00,1.32,0.086,239.55,5.4,0,0,18
1/7/2007,11:33:00,1.32,0.086,239.57,5.4,0,0,18
1/7/2007,11:34:00,1.312,0.084,238.93,5.4,0,0,17
1/7/2007,11:35:00,1.306,0.084,238.44,5.4,0,0,18
1/7/2007,11:36:00,1.312,0.084,238.75,5.4,0,0,17
1/7/2007,11:37:00,1.32,0.09,239.58,5.4,0,0,18
1/7/2007,11:38:00,1.33,0.092,240.59,5.4,0,0,17
1/7/2007,11:39:00,1.322,0.09,240.18,5.4,0,0,18
1/7/2007,11:40:00,1.332,0.092,240.81,5.4,0,0,18
1/7/2007,11:41:00,1.342,0.098,241.47,5.4,0,0,18
1/7/2007,11:42:00,1.312,0.086,239.63,5.4,0,0,17
1/7/2007,11:43:00,1.31,0.086,239.31,5.4,0,0,18
1/7/2007,11:44:00,1.312,0.088,239.75,5.4,0,0,17
1/7/2007,11:45:00,1.308,0.086,239.32,5.4,0,0,18
1/7/2007,11:46:00,1.31,0.088,239.52,5.4,0,0,17
1/7/2007,11:47:00,1.308,0.06,239.86,5.4,0,0,18
1/7/2007,11:48:00,1.348,0.122,239.16,5.6,0,0,17
1/7/2007,11:49:00,1.364,0.174,238.35,5.6,0,2,18
1/7/2007,11:50:00,1.366,0.174,238.45,5.6,0,1,17
1/7/2007,11:51:00,1.366,0.174,238.59,5.8,0,2,18
1/7/2007,11:52:00,1.362,0.174,238.3,5.6,0,1,17
1/7/2007,11:53:00,1.358,0.172,238.04,5.6,0,1,18
1/7/2007,11:54:00,1.364,0.176,238.82,5.6,0,2,17
1/7/2007,11:55:00,1.368,0.178,239.34,5.6,0,1,17
1/7/2007,11:56:00,1.364,0.176,238.95,5.6,0,2,18
1/7/2007,11:57:00,1.366,0.178,239.39,5.6,0,1,18
1/7/2007,11:58:00,1.368,0.18,239.66,5.6,0,1,17
1/7/2007,11:59:00,1.362,0.176,239.11,5.6,0,2,18
1/7/2007,12:00:00,1.354,0.176,238.46,5.6,0,1,17
1/7/2007,12:01:00,1.344,0.162,238.42,5.6,0,2,17
1/7/2007,12:02:00,1.268,0.068,236.73,5.2,0,1,18
1/7/2007,12:03:00,1.262,0.066,236.1,5.2,0,1,17
1/7/2007,12:04:00,1.258,0.064,235.76,5.2,0,1,17
1/7/2007,12:05:00,1.262,0.066,236.24,5.2,0,2,17
1/7/2007,12:06:00,1.262,0.066,236.43,5.2,0,1,17
1/7/2007,12:07:00,1.258,0.066,236.14,5.2,0,1,17
1/7/2007,12:08:00,1.262,0.068,236.6,5.2,0,1,17
1/7/2007,12:09:00,1.254,0.064,235.86,5.2,0,2,17
1/7/2007,12:10:00,1.262,0.066,236.66,5.2,0,1,17
1/7/2007,12:11:00,1.262,0.066,236.78,5.2,0,1,18
1/7/2007,12:12:00,1.266,0.068,237.13,5.2,0,1,17
1/7/2007,12:13:00,0.69,0.076,237.92,3.6,0,2,9
1/7/2007,12:14:00,0.23,0.082,238.22,1,0,1,0
1/7/2007,12:15:00,0.23,0.08,237.62,1,0,1,0
1/7/2007,12:16:00,0.23,0.082,238.13,1,0,1,0
1/7/2007,12:17:00,0.23,0.086,239.55,1,0,1,0
1/7/2007,12:18:00,0.294,0.146,238.29,1.4,0,1,0
1/7/2007,12:19:00,0.338,0.21,237.9,1.6,0,2,0
1/7/2007,12:20:00,0.338,0.214,239.11,1.6,0,1,0
1/7/2007,12:21:00,0.334,0.21,238.02,1.6,0,1,0
1/7/2007,12:22:00,0.332,0.208,237.37,1.6,0,1,0
1/7/2007,12:23:00,0.33,0.206,236.98,1.6,0,1,0
1/7/2007,12:24:00,0.33,0.212,238.19,1.6,0,1,0
1/7/2007,12:25:00,0.328,0.214,238.67,1.6,0,2,0
1/7/2007,12:26:00,0.328,0.214,238.76,1.6,0,1,0
1/7/2007,12:27:00,0.326,0.21,238.25,1.6,0,1,0
1/7/2007,12:28:00,0.326,0.212,238.53,1.6,0,1,0
1/7/2007,12:29:00,0.324,0.212,238.61,1.6,0,1,0
1/7/2007,12:30:00,0.324,0.216,238.92,1.6,0,1,0
1/7/2007,12:31:00,0.324,0.216,239.18,1.6,0,1,0
1/7/2007,12:32:00,0.322,0.216,239.15,1.6,0,2,0
1/7/2007,12:33:00,0.322,0.214,238.82,1.6,0,1,0
1/7/2007,12:34:00,0.322,0.218,239.48,1.6,0,1,0
1/7/2007,12:35:00,0.378,0.274,240.08,2,0,1,0
1/7/2007,12:36:00,0.396,0.316,238.75,2,0,1,0
1/7/2007,12:37:00,0.392,0.308,238.75,2,0,1,0
1/7/2007,12:38:00,0.302,0.186,239.26,1.4,0,2,0
1/7/2007,12:39:00,0.302,0.188,239.3,1.4,0,1,0
1/7/2007,12:40:00,0.3,0.188,239.24,1.4,0,1,0
1/7/2007,12:41:00,0.3,0.19,239.81,1.4,0,1,0
1/7/2007,12:42:00,0.298,0.188,239.54,1.4,0,1,0
1/7/2007,12:43:00,0.298,0.188,239.57,1.4,0,1,0
1/7/2007,12:44:00,0.296,0.19,240,1.4,0,1,0
1/7/2007,12:45:00,0.294,0.188,239.6,1.4,0,2,0
1/7/2007,12:46:00,0.294,0.19,240.04,1.4,0,1,0
1/7/2007,12:47:00,0.294,0.188,239.48,1.4,0,1,0
1/7/2007,12:48:00,0.29,0.184,239.97,1.4,0,1,0
1/7/2007,12:49:00,0.226,0.086,239.15,1,0,1,0
1/7/2007,12:50:00,0.226,0.086,239.22,1,0,1,0
1/7/2007,12:51:00,0.226,0.088,239.93,1,0,1,0
1/7/2007,12:52:00,0.226,0.088,240.01,1,0,2,0
1/7/2007,12:53:00,0.226,0.092,240.33,1,0,1,0
1/7/2007,12:54:00,0.226,0.092,240.35,1,0,1,0
1/7/2007,12:55:00,0.226,0.09,239.93,1,0,1,0
1/7/2007,12:56:00,0.226,0.09,239.93,1,0,1,0
1/7/2007,12:57:00,0.224,0.086,239.05,1,0,1,0
1/7/2007,12:58:00,0.226,0.088,239.14,1,0,1,0
1/7/2007,12:59:00,0.226,0.09,239.95,1,0,1,0
1/7/2007,13:00:00,0.226,0.09,239.95,1,0,2,0
1/7/2007,13:01:00,0.226,0.094,239.88,1,0,1,0
1/7/2007,13:02:00,0.226,0.094,240.16,1,0,1,0
1/7/2007,13:03:00,0.228,0.094,240.66,1,0,1,0
1/7/2007,13:04:00,0.226,0.094,240.26,1,0,1,0
1/7/2007,13:05:00,0.226,0.092,240.42,1,0,1,0
1/7/2007,13:06:00,0.226,0.09,240.03,1,0,1,0
1/7/2007,13:07:00,0.226,0.09,239.69,1,0,1,0
1/7/2007,13:08:00,0.224,0.09,239.26,1,0,2,0
1/7/2007,13:09:00,0.344,0.22,239.87,1.8,0,1,0
1/7/2007,13:10:00,0.334,0.226,240.62,1.6,0,1,0
1/7/2007,13:11:00,0.33,0.222,239.67,1.6,0,1,0
1/7/2007,13:12:00,0.33,0.222,239.81,1.6,0,1,0
1/7/2007,13:13:00,0.332,0.228,241.18,1.6,0,1,0
1/7/2007,13:14:00,0.33,0.23,241.59,1.6,0,1,0
1/7/2007,13:15:00,0.328,0.232,241.37,1.6,0,1,0
1/7/2007,13:16:00,0.326,0.232,241.31,1.6,0,2,0
1/7/2007,13:17:00,0.326,0.234,241.66,1.6,0,1,0
1/7/2007,13:18:00,0.326,0.238,242.17,1.6,0,1,0
1/7/2007,13:19:00,0.326,0.238,242.3,1.6,0,1,0
1/7/2007,13:20:00,0.324,0.232,241.38,1.6,0,1,0
1/7/2007,13:21:00,0.322,0.232,241.4,1.6,0,1,0
1/7/2007,13:22:00,0.368,0.272,241.3,2,0,1,0
1/7/2007,13:23:00,0.398,0.338,241.38,2.2,0,1,0
1/7/2007,13:24:00,0.398,0.34,241.81,2.2,0,2,0
1/7/2007,13:25:00,0.398,0.344,242.41,2.2,0,1,0
1/7/2007,13:26:00,0.396,0.338,241.6,2.2,0,1,0
1/7/2007,13:27:00,0.396,0.34,242.16,2.2,0,1,0
1/7/2007,13:28:00,0.338,0.258,241.78,1.8,0,1,0
1/7/2007,13:29:00,0.298,0.206,242.14,1.4,0,1,0
1/7/2007,13:30:00,0.298,0.21,242.71,1.4,0,1,0
