id,release_date,title,vote_average,vote_count
114150,2012-09-28,Pitch Perfect,7.3,2247
808,2001-05-16,Shrek,7.3,4056
766,1992-10-09,Army of Darkness,7.3,838
26899,2003-01-17,The Mudge Boy,7.3,23
1372,2006-12-07,Blood Diamond,7.3,2281
16448,1996-01-31,Waiting for Guffman,7.3,63
1579,2006-12-07,Apocalypto,7.3,1221
21641,2009-03-27,The Damned United,7.2,152
5503,1993-08-06,The Fugitive,7.2,1220
79,2002-12-19,Hero,7.2,635
756,1940-11-13,Fantasia,7.2,808
44264,2010-12-22,True Grit,7.2,1668
12207,1994-02-03,The Legend of Drunken Master,7.2,242
18602,2002-01-01,Morvern Callar,7.2,34
187,2005-04-01,Sin City,7.2,2691
2666,1998-02-27,Dark City,7.2,828
11499,2008-10-15,Frost/Nixon,7.2,328
621,1978-07-07,Grease,7.2,1581
226,1999-09-02,Boys Don't Cry,7.2,353
296098,2015-10-15,Bridge of Spies,7.2,2583
1677,2004-10-29,Ray,7.2,467
658,1964-09-17,Goldfinger,7.2,987
22881,2009-11-20,The Blind Side,7.2,1597
319888,2016-02-26,Eddie the Eagle,7.2,661
1913,2004-09-03,The Sea Inside,7.2,219
11577,1973-05-23,Pat Garrett & Billy the Kid,7.2,65
1429,2002-12-16,25th Hour,7.2,629
205587,2014-10-08,The Judge,7.2,1417
121986,2013-05-17,Frances Ha,7.2,345
628,1994-11-11,Interview with the Vampire,7.2,1516
2898,1997-12-19,As Good as It Gets,7.2,915
19913,2009-07-17,(500) Days of Summer,7.2,2904
308639,2015-06-19,Dope,7.2,691
8741,1998-12-25,The Thin Red Line,7.2,771
22803,2009-10-15,Law Abiding Citizen,7.2,1486
5236,2005-09-05,Kiss Kiss Bang Bang,7.2,886
53457,2010-09-16,Sarah's Key,7.2,196
9516,1993-05-26,Menace II Society,7.2,173
10400,1999-09-17,The Hurricane,7.2,396
1813,1997-10-17,The Devil's Advocate,7.2,1374
2252,2007-09-14,Eastern Promises,7.2,848
11072,1974-02-07,Blazing Saddles,7.2,609
3482,1964-09-21,The Train,7.2,72
18785,2009-06-05,The Hangover,7.2,6173
11971,1993-05-07,Much Ado About Nothing,7.2,189
13007,2008-10-01,Religulous,7.2,197
7913,2006-01-26,Rang De Basanti,7.2,97
16633,1980-10-02,Somewhere in Time,7.2,102
8374,1999-01-22,The Boondock Saints,7.2,837
177,1991-09-09,The Fisher King,7.2,341
20,2003-03-07,My Life Without Me,7.2,77
203,1973-10-02,Mean Streets,7.2,345
12162,2008-10-10,The Hurt Locker,7.2,1840
8681,2008-02-18,Taken,7.2,4369
239571,2014-10-16,The Best of Me,7.2,765
1251,2006-12-19,Letters from Iwo Jima,7.2,541
1368,1982-10-22,First Blood,7.2,1488
10437,1992-12-10,The Muppet Christmas Carol,7.2,212
18947,2009-04-01,The Boat That Rocked,7.2,666
866,2004-10-17,Finding Neverland,7.2,1223
794,1976-06-06,The Omen,7.2,476
19995,2009-12-10,Avatar,7.2,11800
4107,2002-01-16,Bloody Sunday,7.2,53
1282,2001-01-18,Dogtown and Z-Boys,7.2,52
855,2001-12-28,Black Hawk Down,7.2,1811
8055,2008-12-10,The Reader,7.2,813
11426,1953-08-04,From Here to Eternity,7.2,133
34106,1938-08-23,You Can't Take It With You,7.2,79
9016,2002-11-26,Treasure Planet,7.2,948
11688,2000-12-09,The Emperor's New Groove,7.2,1490
86829,2013-10-06,Inside Llewyn Davis,7.2,834
104,1998-08-20,Run Lola Run,7.2,664
14358,2005-05-13,Mad Hot Ballroom,7.2,8
87827,2012-11-20,Life of Pi,7.2,5797
146,2000-10-01,"Crouching Tiger, Hidden Dragon",7.2,927
37903,2009-05-21,The White Ribbon,7.2,255
33511,2009-12-25,Nowhere Boy,7.2,244
1640,2004-01-13,Crash,7.2,1149
32274,1999-12-10,Cradle Will Rock,7.2,18
11457,2001-10-25,Life as a House,7.2,120
16769,1980-03-07,Coal Miner's Daughter,7.2,67
9289,1962-09-25,The Longest Day,7.2,234
185008,2013-05-31,Yeh Jawaani Hai Deewani,7.2,79
9013,1988-07-20,Midnight Run,7.2,238
77016,2012-09-20,End of Watch,7.2,1170
167073,2015-10-20,Brooklyn,7.2,1213
3766,1947-12-24,The Lady from Shanghai,7.2,102
22538,2010-07-27,Scott Pilgrim vs. the World,7.2,2126
176,2004-10-01,Saw,7.2,2184
11661,2005-11-09,Joyeux Noël,7.2,212
10994,2002-10-11,White Oleander,7.2,108
46829,2010-10-26,Barney's Version,7.2,129
12877,2004-09-29,Dead Man's Shoes,7.2,151
45317,2010-12-17,The Fighter,7.2,1486
30497,1974-10-01,The Texas Chain Saw Massacre,7.2,590
293670,2016-05-12,The Wailing,7.2,250
34647,2009-05-05,Enter the Void,7.2,387
7944,2008-02-07,Shine a Light,7.2,44
840,1977-11-16,Close Encounters of the Third Kind,7.2,1098
853,2001-03-13,Enemy at the Gates,7.2,999
161,2001-12-07,Ocean's Eleven,7.2,3783
2502,2004-07-23,The Bourne Supremacy,7.2,2825
13508,2006-08-04,Who Killed the Electric Car?,7.2,59
686,1997-07-11,Contact,7.2,1308
201132,2013-09-05,Antarctica: A Year on Ice,7.2,29
4584,1995-12-13,Sense and Sensibility,7.2,352
65754,2011-12-14,The Girl with the Dragon Tattoo,7.2,2434
10950,2001-12-28,I Am Sam,7.2,530
1883,1992-11-18,Malcolm X,7.2,370
9075,2006-09-01,Black Book,7.2,277
4476,1994-12-16,Legends of the Fall,7.2,619
178862,2013-02-20,Aroused,7.2,11
76341,2015-05-13,Mad Max: Fury Road,7.2,9427
273481,2015-09-17,Sicario,7.2,2416
470,2003-09-06,21 Grams,7.2,918
1669,1990-03-02,The Hunt for Red October,7.2,957
10734,1979-06-22,Escape from Alcatraz,7.2,561
1878,1998-05-22,Fear and Loathing in Las Vegas,7.2,1301
4816,1999-09-13,Ghost Dog: The Way of the Samurai,7.2,298
377,1984-11-14,A Nightmare on Elm Street,7.2,1180
9918,2006-01-13,Glory Road,7.2,144
132363,2013-08-16,The Butler,7.2,1101
3933,2005-09-09,Corpse Bride,7.2,1894
19908,2009-10-07,Zombieland,7.2,3550
12901,2007-07-27,No End in Sight,7.2,23
9470,2004-02-10,Kung Fu Hustle,7.2,831
15067,2008-07-16,"The Good, The Bad, The Weird",7.1,193
18254,1981-12-25,Reds,7.1,67
242,1990-12-24,The Godfather: Part III,7.1,1546
54580,2002-09-27,Mondays in the Sun,7.1,36
70670,2011-08-04,Headhunters,7.1,399
881,1992-12-11,A Few Good Men,7.1,877
12289,2008-07-10,Red Cliff,7.1,205
23483,2010-03-22,Kick-Ass,7.1,4645
473,1998-07-10,Pi,7.1,586
9821,1998-10-23,The Mighty,7.1,51
6537,2007-08-27,The Orphanage,7.1,633
11934,1994-03-11,The Hudsucker Proxy,7.1,275
1443,1999-04-21,The Virgin Suicides,7.1,817
1491,2006-08-18,The Illusionist,7.1,1615
37799,2010-09-30,The Social Network,7.1,3391
14902,1972-11-09,1776,7.1,20
2841,2004-10-26,A Very Long Engagement,7.1,346
28089,2009-11-13,The Messenger,7.1,119
16608,2005-10-06,The Proposition,7.1,218
122917,2014-12-10,The Hobbit: The Battle of the Five Armies,7.1,4760
271110,2016-04-27,Captain America: Civil War,7.1,7241
206563,2014-10-09,Trash,7.1,242
14202,2006-12-09,The Painted Veil,7.1,312
9361,1992-09-25,The Last of the Mohicans,7.1,732
6978,1986-05-30,Big Trouble in Little China,7.1,705
11544,2002-06-21,Lilo & Stitch,7.1,1314
2832,2003-04-25,Identity,7.1,1061
156022,2014-09-24,The Equalizer,7.1,2954
9473,1999-06-30,"South Park: Bigger, Longer & Uncut",7.1,893
6968,2008-09-24,The Baader Meinhof Complex,7.1,157
9388,2005-09-05,Thank You for Smoking,7.1,664
257211,2015-09-24,The Intern,7.1,1881
573,1972-05-25,Frenzy,7.1,158
6114,1992-11-13,Dracula,7.1,1056
813,1980-07-02,Airplane!,7.1,1074
16158,1999-07-16,The Wood,7.1,34
66125,2011-08-04,Red Dog,7.1,83
196,1990-05-25,Back to the Future Part III,7.1,2900
9550,2004-05-19,House of Flying Daggers,7.1,439
40652,1964-12-04,The Married Woman,7.1,20
8337,1988-11-23,They Live,7.1,550
82690,2012-11-01,Wreck-It Ralph,7.1,4570
462,2000-03-17,Erin Brockovich,7.1,716
147773,2013-06-06,The Way Way Back,7.1,688
167,2001-10-22,K-PAX,7.1,695
15250,2007-11-27,This Christmas,7.1,29
861,1990-06-01,Total Recall,7.1,1710
51497,2011-04-20,Fast Five,7.1,2438
2355,2007-03-23,Reign Over Me,7.1,334
10024,2009-06-26,My Sister's Keeper,7.1,598
24662,1997-03-26,Cats Don't Dance,7.1,24
11509,1985-07-10,Silverado,7.1,146
323677,2016-02-19,Race,7.1,478
177677,2015-07-23,Mission: Impossible - Rogue Nation,7.1,3224
68734,2012-10-11,Argo,7.1,3423
10858,1995-12-22,Nixon,7.1,71
1548,2001-07-20,Ghost World,7.1,426
11687,1993-01-27,The Visitors,7.1,420
81188,2012-11-21,Rise of the Guardians,7.1,1922
1262,2006-09-09,Stranger Than Fiction,7.1,721
306745,2015-10-02,Freeheld,7.1,164
979,2002-05-22,Irreversible,7.1,538
62204,1981-12-15,Quest for Fire,7.1,109
328387,2016-07-27,Nerve,7.1,2181
10139,2008-11-26,Milk,7.1,612
239563,2014-10-09,St. Vincent,7.1,763
451,1995-10-27,Leaving Las Vegas,7.1,360
180,2002-06-20,Minority Report,7.1,2608
4688,2007-09-14,Across the Universe,7.1,410
76758,2011-12-15,The Flowers of War,7.1,187
4518,1998-09-13,Elizabeth,7.1,334
3131,2002-12-14,Gangs of New York,7.1,1910
5123,2007-11-21,August Rush,7.1,797
1088,2003-01-30,Whale Rider,7.1,111
9045,2002-02-13,Amen.,7.1,75
29193,1997-09-08,The Spanish Prisoner,7.1,73
49538,2011-05-24,X-Men: First Class,7.1,5181
9459,1970-03-26,Woodstock,7.1,66
1621,1983-06-07,Trading Places,7.1,738
6615,2007-10-12,Lars and the Real Girl,7.1,509
64720,2011-11-25,Take Shelter,7.1,471
45612,2011-03-30,Source Code,7.1,2699
31175,2009-09-09,Soul Kitchen,7.1,116
837,1983-02-04,Videodrome,7.1,454
421,2004-12-10,The Life Aquatic with Steve Zissou,7.1,775
801,1987-12-23,"Good Morning, Vietnam",7.1,642
180383,2012-10-04,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17
1895,2005-05-17,Star Wars: Episode III - Revenge of the Sith,7.1,4116
713,1993-05-19,The Piano,7.1,281
22617,2000-09-01,Dinner Rush,7.1,19
9464,1998-01-20,Buffalo '66,7.1,166
46849,2007-08-24,Eye of the Dolphin,7.1,7
11153,1983-07-28,National Lampoon's Vacation,7.1,410
8329,2007-04-10,[REC],7.1,934
20352,2010-07-08,Despicable Me,7.1,6478
425,2002-03-10,Ice Age,7.1,3857
13909,1949-10-22,She Wore a Yellow Ribbon,7.1,61
82695,2012-12-18,Les Misérables,7.1,1884
170,2002-10-31,28 Days Later,7.1,1777
203801,2015-08-13,The Man from U.N.C.L.E.,7.1,2265
771,1990-11-09,Home Alone,7.1,2414
72914,2010-04-16,"Fat, Sick & Nearly Dead",7.1,47
26371,1987-09-18,Maurice,7.1,61
2270,2007-08-09,Stardust,7.1,1184
2756,1989-08-09,The Abyss,7.1,808
209274,2013-10-25,Ida,7.1,260
2771,2003-08-15,American Splendor,7.1,120
345,1999-07-14,Eyes Wide Shut,7.1,1234
181330,2013-07-03,Kevin Hart: Let Me Explain,7.1,95
468,1991-10-17,My Own Private Idaho,7.1,212
401,2004-07-28,Garden State,7.1,618
26039,1967-08-30,Point Blank,7.1,95
1116,2006-05-18,The Wind That Shakes the Barley,7.1,154
87,1984-05-23,Indiana Jones and the Temple of Doom,7.1,2781
1427,2006-09-13,Perfume: The Story of a Murderer,7.1,1165
4011,1988-02-29,Beetlejuice,7.1,1444
48034,2010-10-20,Little White Lies,7.1,380
12109,2004-09-12,It's All Gone Pete Tong,7.1,52
14325,2008-10-10,The Express,7.1,71
11516,2001-12-12,Winged Migration,7.0,49
13518,2008-11-14,Fuel,7.0,3
57212,2011-12-25,War Horse,7.0,992
300671,2016-01-13,13 Hours: The Secret Soldiers of Benghazi,7.0,938
57294,2009-06-01,Crying with Laughter,7.0,1
590,2002-12-27,The Hours,7.0,451
49471,1996-10-16,Get on the Bus,7.0,11
116584,2006-04-24,Valley of the Heart's Delight,7.0,1
10647,2000-10-12,Pay It Forward,7.0,432
6106,1986-04-23,Salvador,7.0,71
72570,2012-02-05,The Vow,7.0,1293
13807,2006-09-06,Exiled,7.0,46
5900,1996-03-21,The Dress,7.0,3
1538,2004-08-04,Collateral,7.0,1451
187017,2014-06-05,22 Jump Street,7.0,3319
32579,2008-03-20,Under the Same Moon,7.0,28
12149,2001-11-17,Frailty,7.0,334
50348,2011-03-17,The Lincoln Lawyer,7.0,902
7304,2006-01-06,Running Scared,7.0,331
10312,1998-12-25,Patch Adams,7.0,832
61791,2011-08-03,Rise of the Planet of the Apes,7.0,4347
509,1999-05-13,Notting Hill,7.0,1262
25186,2009-10-16,Janky Promoters,7.0,5
1272,2007-04-05,Sunshine,7.0,1182
978,1997-09-12,Seven Years in Tibet,7.0,630
49051,2012-11-26,The Hobbit: An Unexpected Journey,7.0,8297
44009,2010-11-05,Another Year,7.0,97
10501,2000-03-31,The Road to El Dorado,7.0,858
11826,2000-09-13,Sexy Beast,7.0,217
711,2000-12-21,Finding Forrester,7.0,302
11176,1979-05-31,The Muppet Movie,7.0,164
50646,2011-07-29,"Crazy, Stupid, Love.",7.0,2443
160588,2013-07-25,Blue Jasmine,7.0,1098
60308,2011-09-22,Moneyball,7.0,1381
11978,2000-09-13,Men of Honor,7.0,544
1555,2002-05-17,The Spanish Apartment,7.0,266
51828,2011-03-02,One Day,7.0,978
291270,2015-12-30,Anomalisa,7.0,459
17264,1979-10-17,The Black Stallion,7.0,59
43546,1944-07-01,Bathing Beauty,7.0,4
8879,1985-06-28,Pale Rider,7.0,251
13342,1982-08-13,Fast Times at Ridgemont High,7.0,322
13183,2009-03-05,Watchmen,7.0,2811
11468,2002-01-01,Salton Sea,7.0,104
44115,2010-11-05,127 Hours,7.0,2606
1265,2007-02-16,Bridge to Terabithia,7.0,1113
241771,2014-09-10,Beyond the Lights,7.0,139
508,2003-09-07,Love Actually,7.0,1869
64499,2006-06-05,Quinceañera,7.0,7
504,2003-11-16,Monster,7.0,485
609,1982-06-04,Poltergeist,7.0,794
11051,1988-08-12,The Last Temptation of Christ,7.0,201
20520,2005-01-01,The Motel,7.0,3
80278,2012-09-09,The Impossible,7.0,2025
268,1989-06-23,Batman,7.0,2096
606,1985-12-20,Out of Africa,7.0,279
58574,2011-11-22,Sherlock Holmes: A Game of Shadows,7.0,3886
62676,1999-06-04,Limbo,7.0,17
304410,2014-12-17,The Bélier Family,7.0,766
7350,2007-12-25,The Bucket List,7.0,1111
365052,2015-10-23,The Looking Glass,7.0,1
199,1996-11-21,Star Trek: First Contact,7.0,661
91721,1964-01-01,Nothing But a Man,7.0,2
243,2000-03-17,High Fidelity,7.0,628
102899,2015-07-14,Ant-Man,7.0,5880
788,1993-11-24,Mrs. Doubtfire,7.0,1591
175555,2013-12-13,A Madea Christmas,7.0,35
15389,1990-08-03,Metropolitan,7.0,38
859,1988-12-16,Dangerous Liaisons,7.0,257
8981,2004-05-18,Dear Frankie,7.0,46
8363,2007-08-17,Superbad,7.0,2100
33157,1970-10-26,Waterloo,7.0,31
1874,2007-02-11,Goodbye Bafana,7.0,38
12555,2006-12-19,I Served the King of England,7.0,22
14438,2008-09-26,Fireproof,7.0,100
2567,2004-12-17,The Aviator,7.0,1489
9587,1994-12-21,Little Women,7.0,215
16052,1997-03-21,Selena,7.0,114
19615,2009-01-01,Flying By,7.0,2
84401,2012-02-24,Sholem Aleichem: Laughing In The Darkness,7.0,2
33430,1999-07-30,Twin Falls Idaho,7.0,11
77495,2011-10-14,Sleep Tight,7.0,202
14139,2007-09-20,Timecrimes,7.0,308
3060,1925-11-05,The Big Parade,7.0,21
11620,1951-11-08,Quo Vadis,7.0,63
10559,2000-04-28,Frequency,7.0,462
30867,2006-10-31,Scott Walker: 30 Century Man,7.0,8
55720,2011-06-24,A Better Life,7.0,54
1024,1994-09-02,Heavenly Creatures,7.0,294
14359,2008-11-27,Doubt,7.0,435
2055,2003-08-29,Open Range,7.0,262
1271,2006-12-09,300,7.0,4997
4032,1991-11-27,My Girl,7.0,428
10634,1995-04-26,Friday,7.0,503
62211,2013-06-20,Monsters University,7.0,3528
8963,1995-05-12,Crimson Tide,7.0,498
29463,1985-10-25,Krush Groove,7.0,11
9281,1985-02-08,Witness,7.0,375
1213,1999-12-25,The Talented Mr. Ripley,7.0,767
26665,2000-07-05,Aberdeen,7.0,6
860,1983-06-03,WarGames,7.0,504
10397,1999-12-25,Angela's Ashes,7.0,59
1382,2005-06-17,Me and You and Everyone We Know,7.0,107
125537,1999-09-16,Smiling Fish & Goat On Fire,7.0,1
228970,2014-12-05,Wild,7.0,951
12454,2002-05-17,All or Nothing,7.0,33
26815,2009-12-11,Rocket Singh: Salesman of the Year,7.0,27
259693,2016-05-13,The Conjuring 2,7.0,1949
8053,2005-11-17,The Three Burials of Melquiades Estrada,7.0,177
116745,2013-12-18,The Secret Life of Walter Mitty,7.0,3144
409,1996-11-14,The English Patient,7.0,542
116149,2014-11-27,Paddington,7.0,883
1645,1996-07-24,A Time to Kill,7.0,509
103731,2013-05-01,Mud,7.0,1068
55903,2001-09-01,Betty Fisher and Other Stories,7.0,3
37495,2010-05-07,Four Lions,7.0,423
44944,2010-11-05,For Colored Girls,7.0,22
291081,2009-02-28,Red Riding: In the Year of Our Lord 1974,7.0,54
1598,1991-11-15,Cape Fear,7.0,675
23168,2010-09-15,The Town,7.0,1468
9833,2004-12-08,The Phantom of the Opera,7.0,438
256962,2015-04-23,Little Boy,7.0,185
17044,1998-09-25,The Land Girls,7.0,3
231617,2013-10-13,"Signed, Sealed, Delivered",7.0,6
30890,1987-01-30,Radio Days,7.0,127
68722,2012-09-07,The Master,7.0,701
58,2006-06-20,Pirates of the Caribbean: Dead Man's Chest,7.0,5246
49948,1999-12-17,Fantasia 2000,7.0,292
8469,1978-07-27,Animal House,7.0,418
37964,2002-10-05,Brown Sugar,7.0,31
14292,2004-02-06,Miracle,7.0,159
40807,2011-09-30,50/50,7.0,1261
82684,2012-10-25,Chasing Mavericks,7.0,216
40794,2010-02-12,Loose Cannons,7.0,118
350,2006-06-30,The Devil Wears Prada,7.0,3088
1073,1999-03-19,Arlington Road,7.0,239
2100,2001-10-19,The Last Castle,7.0,285
18320,2009-03-04,The Young Victoria,7.0,322
1544,2005-02-01,Imagine Me & You,7.0,177
4512,2007-09-02,The Assassination of Jesse James by the Coward Robert Ford,7.0,776
321741,2015-11-12,Concussion,7.0,823
374461,2016-09-16,Mr. Church,7.0,129
112430,2007-08-05,The Company,7.0,12
1725,1961-10-18,West Side Story,7.0,389
9787,2005-06-03,Lords of Dogtown,7.0,210
403,1989-12-13,Driving Miss Daisy,7.0,350
93456,2013-06-25,Despicable Me 2,7.0,4637
34584,1984-04-05,The NeverEnding Story,7.0,1002
4232,1996-12-20,Scream,7.0,1476
72113,2011-09-16,Carnage,7.0,738
198663,2014-09-10,The Maze Runner,7.0,5371
11093,2003-12-19,House of Sand and Fog,7.0,199
25719,1997-08-22,Shooting Fish,7.0,23
10436,1993-09-17,The Age of Innocence,7.0,169
4836,2004-09-30,Layer Cake,7.0,559
11382,1994-10-14,Bullets Over Broadway,7.0,130
1830,2005-09-16,Lord of War,7.0,1335
76025,2011-10-02,Shame,7.0,875
594,2004-06-17,The Terminal,7.0,1910
22074,2009-09-06,Capitalism: A Love Story,7.0,167
44826,2011-11-22,Hugo,7.0,2141
12144,1988-11-18,The Land Before Time,7.0,640
7326,2007-12-05,Juno,7.0,2244
10528,2009-12-23,Sherlock Holmes,7.0,5766
102651,2014-05-28,Maleficent,7.0,4496
1591,2001-12-11,Nowhere in Africa,7.0,32
10514,1971-03-12,The Andromeda Strain,7.0,190
8470,2002-02-15,John Q,7.0,594
9430,1999-04-09,Go,7.0,196
10673,1987-12-10,Wall Street,7.0,546
6007,2001-03-16,Elling,7.0,51
114,1990-03-23,Pretty Woman,7.0,1746
22954,2009-12-10,Invictus,7.0,1125
17917,1968-09-26,Oliver!,7.0,103
62215,2011-05-26,Melancholia,7.0,885
11561,1973-12-17,Sleeper,7.0,200
11576,1963-11-07,"It's a Mad, Mad, Mad, Mad World",7.0,140
45958,2010-10-20,Biutiful,7.0,291
51130,1948-02-14,Open Secret,7.0,2
12506,1987-11-05,Cry Freedom,6.9,51
50538,2003-10-03,Evil Words,6.9,8
9829,2006-04-28,United 93,6.9,367
6023,2007-11-15,P.S. I Love You,6.9,977
18937,1998-05-15,Quest for Camelot,6.9,190
43959,2011-04-08,Soul Surfer,6.9,342
431,1997-09-09,Cube,6.9,1069
926,1999-12-23,Galaxy Quest,6.9,710
13001,2008-03-11,Stargate: The Ark of Truth,6.9,140
7299,2002-12-06,Equilibrium,6.9,1552
11336,1983-10-21,The Dead Zone,6.9,311
9502,2008-06-04,Kung Fu Panda,6.9,3145
12612,2004-05-01,Freeze Frame,6.9,18
227,1983-03-25,The Outsiders,6.9,291
68924,1997-09-27,The Ice Storm,6.9,176
8619,2003-11-14,Master and Commander: The Far Side of the World,6.9,790
18533,2008-10-09,Bronson,6.9,733
10625,2004-04-30,Mean Girls,6.9,2320
2295,2006-05-25,Clerks II,6.9,398
20981,2005-01-01,The Call of Cthulhu,6.9,41
14337,2004-10-08,Primer,6.9,658
139948,2012-11-01,Burn,6.9,6
844,2004-05-20,2046,6.9,206
67660,2012-04-16,Think Like a Man,6.9,281
2054,1995-12-29,Mr. Holland's Opus,6.9,113
5902,1977-06-15,A Bridge Too Far,6.9,207
15797,1993-08-27,Only the Strong,6.9,29
15927,1984-12-14,A Passage to India,6.9,67
64685,2011-12-24,Extremely Loud & Incredibly Close,6.9,708
17820,1951-07-13,Show Boat,6.9,18
9434,1997-04-11,Grosse Pointe Blank,6.9,275
13156,2003-09-19,Secondhand Lions,6.9,260
1574,2002-12-26,Chicago,6.9,677
15907,2005-04-22,Duma,6.9,41
14047,2007-12-27,The Great Debaters,6.9,151
1885,1984-06-22,The Karate Kid,6.9,891
28053,2009-03-06,City Island,6.9,113
10895,1940-02-23,Pinocchio,6.9,1355
1259,2006-12-25,Notes on a Scandal,6.9,235
615,2004-02-25,The Passion of the Christ,6.9,864
17187,2002-11-22,The Emperor's Club,6.9,96
15765,1993-06-09,What's Love Got to Do with It,6.9,72
26428,2009-05-17,Agora,6.9,395
652,2004-05-13,Troy,6.9,2759
755,1996-01-19,From Dusk Till Dawn,6.9,1603
2280,1988-06-03,Big,6.9,993
12247,2007-10-01,Shotgun Stories,6.9,57
657,1963-10-11,From Russia with Love,6.9,760
74534,2011-11-28,The Best Exotic Marigold Hotel,6.9,459
37028,2006-09-07,The Magic Flute,6.9,6
37724,2012-10-25,Skyfall,6.9,7604
6479,2007-12-14,I Am Legend,6.9,4853
1103,1981-05-22,Escape from New York,6.9,703
11973,2000-12-24,Thirteen Days,6.9,189
1164,2006-09-08,Babel,6.9,1055
9952,2006-09-09,Rescue Dawn,6.9,336
11386,1992-09-02,The Crying Game,6.9,176
42297,2010-11-23,Burlesque,6.9,573
15487,2005-09-30,The Greatest Game Ever Played,6.9,110
9576,1982-12-16,Tootsie,6.9,421
45791,2007-10-05,When Did You Last See Your Father?,6.9,13
868,2005-08-18,Tsotsi,6.9,94
1951,2005-05-16,Manderlay,6.9,78
10707,2005-10-05,The Squid and the Whale,6.9,226
2277,1999-12-17,Bicentennial Man,6.9,963
103328,2012-07-02,Holy Motors,6.9,228
112949,2013-02-07,Safe Haven,6.9,823
2977,2007-03-02,Becoming Jane,6.9,317
8051,2002-10-25,Punch-Drunk Love,6.9,530
217708,2013-08-30,Of Horses and Men,6.9,26
43923,2010-07-06,It's Kind of a Funny Story,6.9,672
7485,2007-03-22,Shooter,6.9,1462
24469,2009-05-14,Fish Tank,6.9,250
1850,1999-12-22,Man on the Moon,6.9,435
1572,1995-05-19,Die Hard: With a Vengeance,6.9,2066
152737,2013-12-26,August: Osage County,6.9,483
612,2005-12-22,Munich,6.9,696
607,1997-07-02,Men in Black,6.9,4412
1958,2002-01-08,8 Women,6.9,196
8291,1993-07-23,Poetic Justice,6.9,47
14306,2008-12-25,Marley & Me,6.9,1343
9441,1998-12-25,Stepmom,6.9,277
987,1974-12-01,The Front Page,6.9,68
1440,2006-10-06,Little Children,6.9,240
11165,1970-01-26,Tora! Tora! Tora!,6.9,147
10476,2005-07-22,Hustle & Flow,6.9,99
9802,1996-06-06,The Rock,6.9,1456
31174,1995-12-29,Richard III,6.9,49
285783,2015-09-30,The Walk,6.9,1121
1667,2005-01-26,March of the Penguins,6.9,358
259943,2014-05-16,Coming Home,6.9,49
11257,1985-12-13,A Room with a View,6.9,156
927,1984-06-07,Gremlins,6.9,1596
36597,2009-01-18,Wuthering Heights,6.9,37
436,2004-01-18,Maria Full of Grace,6.9,101
22051,2009-07-29,Adam,6.9,150
23169,2010-03-12,Remember Me,6.9,948
11004,2000-02-22,Wonder Boys,6.9,161
9400,1996-11-06,Set It Off,6.9,66
11219,1955-10-03,The Trouble with Harry,6.9,149
25793,2009-11-06,Precious,6.9,417
29595,2005-11-04,Wal-Mart: The High Cost of Low Price,6.9,24
1924,1978-12-13,Superman,6.9,1022
55616,2002-02-28,Dracula: Pages from a Virgin's Diary,6.9,8
157350,2014-03-14,Divergent,6.9,4663
26466,2009-10-16,Triangle,6.9,612
70160,2012-03-12,The Hunger Games,6.9,9455
1808,1998-10-23,Velvet Goldmine,6.9,116
18840,2005-10-30,The White Countess,6.9,21
2196,2007-02-09,Death at a Funeral,6.9,497
646,1962-10-04,Dr. No,6.9,940
82693,2012-09-08,Silver Linings Playbook,6.9,4742
